,date,headline,link,time,content,time_adj,headline_text,lemma_headline,pos_headline,label_headline,cleaned
420,2013-08-27,Prime Instant Video Greenlights Original Children’s Pilot Maker Shack Agency,/news-releases/news-release-details/prime-instant-video-greenlights-original-childrens-pilot-maker,9:03 AM EDT,,9.0,prime instant video greenlights original children’s pilot maker shack agency,"['prime', 'instant', 'video', 'greenlight', 'original', 'child', '’s', 'pilot', 'maker', 'shack', 'agency']","['ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PART', 'NOUN', 'NOUN', 'PROPN', 'PROPN']",[],"['prime', 'instant', 'video', 'greenlight', 'original', 'child', 'pilot', 'maker', 'shack', 'agency']"
421,2013-08-27,Amazon Launches Mobile Associates API and Expands In-App Purchasing to Millions of Physical Products on Amazon.com for Kindle Fire and the Amazon Appstore,/news-releases/news-release-details/amazon-launches-mobile-associates-api-and-expands-app-purchasing,9:03 AM EDT,,9.0,amazon launches mobile associates api and expands in app purchasing to millions of physical products on amazon com for kindle fire and the amazon appstore,"['amazon', 'launches', 'mobile', 'associates', 'api', 'and', 'expand', 'in', 'app', 'purchase', 'to', 'million', 'of', 'physical', 'product', 'on', 'amazon', 'com', 'for', 'kindle', 'fire', 'and', 'the', 'amazon', 'appstore']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'CCONJ', 'DET', 'PROPN', 'PROPN']","['ORG', 'ORG', 'CARDINAL', 'ORG', 'ORG']","['amazon', 'launches', 'mobile', 'associates', 'api', 'expand', 'app', 'purchase', 'million', 'physical', 'product', 'amazon', 'com', 'kindle', 'fire', 'amazon', 'appstore']"
422,2013-08-13,Amazon Web Services Makes Mobile App Development Easier with Amazon SNS Mobile Push,/news-releases/news-release-details/amazon-web-services-makes-mobile-app-development-easier-amazon,8:50 AM EDT,,9.0,amazon web services makes mobile app development easier with amazon sns mobile push,"['amazon', 'web', 'service', 'make', 'mobile', 'app', 'development', 'easy', 'with', 'amazon', 'sns', 'mobile', 'push']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['ORG', 'ORG', 'ORG']","['amazon', 'web', 'service', 'make', 'mobile', 'app', 'development', 'easy', 'amazon', 'sns', 'mobile', 'push']"
423,2013-08-07,Amazon Appstore Now Accepting HTML5 Web Apps – Making It Easy for Developers to Reach Millions of Kindle Fire and Android Customers Worldwide,/news-releases/news-release-details/amazon-appstore-now-accepting-html5-web-apps-making-it-easy,9:01 AM EDT,,9.0,amazon appstore now accepting   web apps – making it easy for developers to reach millions of kindle fire and android customers worldwide,"['amazon', 'appstore', 'now', 'accept', '  ', 'web', 'app', '–', 'make', '-PRON-', 'easy', 'for', 'developer', 'to', 'reach', 'million', 'of', 'kindle', 'fire', 'and', 'android', 'customer', 'worldwide']","['PROPN', 'PROPN', 'ADV', 'VERB', 'SPACE', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'PRON', 'ADJ', 'ADP', 'NOUN', 'PART', 'VERB', 'NOUN', 'ADP', 'PROPN', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADV']","['ORG', 'CARDINAL']","['amazon', 'appstore', 'accept', 'web', 'app', 'make', 'easy', 'developer', 'reach', 'million', 'kindle', 'fire', 'android', 'customer']"
424,2013-08-06,Introducing Amazon Art,/news-releases/news-release-details/introducing-amazon-art,6:01 AM EDT,,9.0,introducing amazon art,"['introduce', 'amazon', 'art']","['VERB', 'PROPN', 'PROPN']",['ORG'],"['introduce', 'amazon', 'art']"
425,2013-08-02,And the Emmy Goes To…Amazon Instant Video!,/news-releases/news-release-details/and-emmy-goes-toamazon-instant-video,9:01 AM EDT,,9.0,and the emmy goes to…amazon instant video ,"['and', 'the', 'emmy', 'go', 'to', '…', 'amazon', 'instant', 'video']","['CCONJ', 'DET', 'NOUN', 'VERB', 'ADP', 'PUNCT', 'PROPN', 'NOUN', 'NOUN']","['LOC', 'ORG']","['emmy', 'go', 'amazon', 'instant', 'video']"
426,2013-08-01,"Kindle Worlds Expands—Amazon Publishing Announces New License for the Works of Kurt Vonnegut, including Slaughterhouse-Five and Cat’s Cradle",/news-releases/news-release-details/kindle-worlds-expands-amazon-publishing-announces-new-license,7:31 AM EDT,,9.0,kindle worlds expands—amazon publishing announces new license for the works of kurt vonnegut  including slaughterhouse five and cat’s cradle,"['kindle', 'world', 'expand', '—', 'amazon', 'publishing', 'announce', 'new', 'license', 'for', 'the', 'work', 'of', 'kurt', 'vonnegut', ' ', 'include', 'slaughterhouse', 'five', 'and', 'cat', '’s', 'cradle']","['PROPN', 'NOUN', 'VERB', 'PUNCT', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SPACE', 'VERB', 'NOUN', 'NUM', 'CCONJ', 'NOUN', 'PROPN', 'NOUN']","['ORG', 'PERSON', 'CARDINAL']","['kindle', 'world', 'expand', 'amazon', 'publishing', 'announce', 'new', 'license', 'work', 'kurt', 'vonnegut', 'include', 'slaughterhouse', 'cat', '’s', 'cradle']"
427,2013-07-31,Amazon Announces “The Kindle Singles Interview” with President Barack Obama,/news-releases/news-release-details/amazon-announces-kindle-singles-interview-president-barack-obama,1:07 PM EDT,,9.0,amazon announces  the kindle singles interview  with president barack obama,"['amazon', 'announce', ' ', 'the', 'kindle', 'single', 'interview', ' ', 'with', 'president', 'barack', 'obama']","['PROPN', 'VERB', 'SPACE', 'DET', 'NOUN', 'NOUN', 'VERB', 'SPACE', 'ADP', 'PROPN', 'PROPN', 'PROPN']",['ORG'],"['amazon', 'announce', 'kindle', 'single', 'interview', 'president', 'barack', 'obama']"
428,2013-07-31,Prime Instant Video Greenlights Five Additional Kids Pilots,/news-releases/news-release-details/prime-instant-video-greenlights-five-additional-kids-pilots,9:01 AM EDT,,9.0,prime instant video greenlights five additional kids pilots,"['prime', 'instant', 'video', 'greenlight', 'five', 'additional', 'kid', 'pilot']","['ADJ', 'ADJ', 'NOUN', 'NOUN', 'NUM', 'ADJ', 'NOUN', 'NOUN']",['CARDINAL'],"['prime', 'instant', 'video', 'greenlight', 'additional', 'kid', 'pilot']"
429,2013-07-29,Amazon Book Editors Announce the Big Fall Books Preview,/news-releases/news-release-details/amazon-book-editors-announce-big-fall-books-preview,9:01 AM EDT,,9.0,amazon book editors announce the big fall books preview,"['amazon', 'book', 'editor', 'announce', 'the', 'big', 'fall', 'book', 'preview']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB']",['ORG'],"['amazon', 'book', 'editor', 'announce', 'big', 'fall', 'book', 'preview']"
430,2013-07-29,"Amazon Creates More Than 5,000 New Full-Time Jobs Across Growing U.S. Fulfillment Network; Hiring Starts Now",/news-releases/news-release-details/amazon-creates-more-5000-new-full-time-jobs-across-growing-us,12:02 AM EDT,,9.0,amazon creates more than     new full time jobs across growing u s  fulfillment network  hiring starts now,"['amazon', 'create', 'more', 'than', '    ', 'new', 'full', 'time', 'job', 'across', 'grow', 'u', 's', ' ', 'fulfillment', 'network', ' ', 'hiring', 'start', 'now']","['PROPN', 'VERB', 'ADJ', 'SCONJ', 'SPACE', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'VERB', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'NOUN', 'SPACE', 'NOUN', 'VERB', 'ADV']",['ORG'],"['amazon', 'create', 'more', 'new', 'full', 'time', 'job', 'grow', 'u', 's', 'fulfillment', 'network', 'hiring', 'start']"
431,2013-07-25,Amazon.com Announces Second Quarter Sales up 22% to $15.70 Billion,/news-releases/news-release-details/amazoncom-announces-second-quarter-sales-22-1570-billion,4:02 PM EDT,,9.0,amazon com announces second quarter sales up    to      billion,"['amazon', 'com', 'announce', 'second', 'quarter', 'sale', 'up', '   ', 'to', '     ', 'billion']","['PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'SPACE', 'PART', 'SPACE', 'NUM']","['ORG', 'ORDINAL', 'CARDINAL']","['amazon', 'com', 'announce', 'second', 'quarter', 'sale']"
432,2013-07-25,Introducing “The Kindle Singles Interview”,/news-releases/news-release-details/introducing-kindle-singles-interview,9:00 AM EDT,,9.0,introducing  the kindle singles interview ,"['introduce', ' ', 'the', 'kindle', 'single', 'interview']","['VERB', 'SPACE', 'DET', 'PROPN', 'NOUN', 'VERB']",[],"['introduce', 'kindle', 'single', 'interview']"
433,2013-07-16,"Amazon Announces the Best of Music, Movies and TV this Year, So Far",/news-releases/news-release-details/amazon-announces-best-music-movies-and-tv-year-so-far,9:00 AM EDT,,9.0,amazon announces the best of music  movies and tv this year  so far,"['amazon', 'announce', 'the', 'good', 'of', 'music', ' ', 'movie', 'and', 'tv', 'this', 'year', ' ', 'so', 'far']","['PROPN', 'VERB', 'DET', 'ADJ', 'ADP', 'NOUN', 'SPACE', 'NOUN', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'SPACE', 'ADV', 'ADV']","['ORG', 'DATE']","['amazon', 'announce', 'good', 'music', 'movie', 'tv', 'year']"
434,2013-07-11,Amazon.com to Webcast Second Quarter 2013 Financial Results Conference Call,/news-releases/news-release-details/amazoncom-webcast-second-quarter-2013-financial-results,4:00 PM EDT,,9.0,amazon com to webcast second quarter   financial results conference call,"['amazon', 'com', 'to', 'webcast', 'second', 'quarter', '  ', 'financial', 'result', 'conference', 'call']","['PROPN', 'PROPN', 'PART', 'VERB', 'ADJ', 'NOUN', 'SPACE', 'ADJ', 'NOUN', 'NOUN', 'NOUN']","['ORG', 'DATE']","['amazon', 'com', 'webcast', 'second', 'quarter', 'financial', 'result', 'conference', 'call']"
435,2013-07-09,Amazon Publishing Launches Jet City Comics,/news-releases/news-release-details/amazon-publishing-launches-jet-city-comics,9:00 AM EDT,,9.0,amazon publishing launches jet city comics,"['amazon', 'publishing', 'launches', 'jet', 'city', 'comic_strip']","['PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN']",['ORG'],"['amazon', 'publishing', 'launches', 'jet', 'city', 'comic_strip']"
436,2013-06-28,CBS’s Under the Dome Now Available for Exclusive Online Subscription Streaming on Prime Instant Video,/news-releases/news-release-details/cbss-under-dome-now-available-exclusive-online-subscription,1:15 PM EDT,,9.0,cbs’s under the dome now available for exclusive online subscription streaming on prime instant video,"['cbs', '’s', 'under', 'the', 'dome', 'now', 'available', 'for', 'exclusive', 'online', 'subscription', 'streaming', 'on', 'prime', 'instant', 'video']","['PROPN', 'PART', 'ADP', 'DET', 'NOUN', 'ADV', 'ADJ', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN']",['ORG'],"['cbs', 'dome', 'available', 'exclusive', 'online', 'subscription', 'streaming', 'prime', 'instant', 'video']"
437,2013-06-27,Now Open: Kindle Worlds Store and Self-Service Submission Platform,/news-releases/news-release-details/now-open-kindle-worlds-store-and-self-service-submission,9:00 AM EDT,,9.0,now open  kindle worlds store and self service submission platform,"['now', 'open', ' ', 'kindle', 'world', 'store', 'and', 'self', 'service', 'submission', 'platform']","['ADV', 'ADJ', 'SPACE', 'ADJ', 'NOUN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN']",[],"['open', 'kindle', 'world', 'store', 'self', 'service', 'submission', 'platform']"
438,2013-06-26,Amazon Expands Agreement with PBS to Bring Even More Popular TV Shows to Prime Instant Video,/news-releases/news-release-details/amazon-expands-agreement-pbs-bring-even-more-popular-tv-shows,9:00 AM EDT,,9.0,amazon expands agreement with pbs to bring even more popular tv shows to prime instant video,"['amazon', 'expand', 'agreement', 'with', 'pbs', 'to', 'bring', 'even', 'more', 'popular', 'tv', 'show', 'to', 'prime', 'instant', 'video']","['PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PART', 'VERB', 'ADV', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN']","['ORG', 'ORG']","['amazon', 'expand', 'agreement', 'pbs', 'bring', 'popular', 'tv', 'show', 'prime', 'instant', 'video']"
439,2013-06-25,"Who’s Rocking, Who’s Rapping and Who has the Blues? Introducing Amazon’s First Cities that Rock List",/news-releases/news-release-details/whos-rocking-whos-rapping-and-who-has-blues-introducing-amazons,9:00 AM EDT,,9.0,who’s rocking  who’s rapping and who has the blues  introducing amazon’s first cities that rock list,"['who', '’', 'rock', ' ', 'who', '’s', 'rap', 'and', 'who', 'have', 'the', 'blue', ' ', 'introduce', 'amazon', '’s', 'first', 'city', 'that', 'rock', 'list']","['PRON', 'VERB', 'VERB', 'SPACE', 'PRON', 'VERB', 'VERB', 'CCONJ', 'PRON', 'AUX', 'DET', 'NOUN', 'SPACE', 'VERB', 'PROPN', 'PART', 'ADJ', 'NOUN', 'DET', 'NOUN', 'NOUN']","['ORG', 'ORDINAL']","['’', 'rock', '’s', 'rap', 'blue', 'introduce', 'amazon', 'first', 'city', 'rock', 'list']"
440,2013-06-24,Amazon Book Editors Announce the Best Books of 2013 So Far,/news-releases/news-release-details/amazon-book-editors-announce-best-books-2013-so-far,9:01 AM EDT,,9.0,amazon book editors announce the best books of   so far,"['amazon', 'book', 'editor', 'announce', 'the', 'good', 'book', 'of', '  ', 'so', 'far']","['PROPN', 'PROPN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'SPACE', 'ADV', 'ADV']",['ORG'],"['amazon', 'book', 'editor', 'announce', 'good', 'book']"
441,2013-06-20,"Kindle Worlds Is Growing—Amazon Publishing Announces New Licenses from Valiant Entertainment and Best-Selling Authors Hugh Howey, Barry Eisler, Blake Crouch and Neal Stephenson",/news-releases/news-release-details/kindle-worlds-growing-amazon-publishing-announces-new-licenses,9:00 AM EDT,,9.0,kindle worlds is growing—amazon publishing announces new licenses from valiant entertainment and best selling authors hugh howey  barry eisler  blake crouch and neal stephenson,"['kindle', 'world', 'be', 'grow', '—', 'amazon', 'publishing', 'announce', 'new', 'license', 'from', 'valiant', 'entertainment', 'and', 'good', 'selling', 'author', 'hugh', 'howey', ' ', 'barry', 'eisler', ' ', 'blake', 'crouch', 'and', 'neal', 'stephenson']","['PROPN', 'NOUN', 'AUX', 'VERB', 'PUNCT', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'VERB', 'PROPN', 'CCONJ', 'PROPN', 'NOUN']","['ORG', 'PERSON', 'PERSON']","['kindle', 'world', 'grow', 'amazon', 'publishing', 'announce', 'new', 'license', 'valiant', 'entertainment', 'good', 'selling', 'author', 'howey', 'barry', 'eisler', 'blake', 'crouch', 'neal', 'stephenson']"
442,2013-06-18,"Amazon Announces Amazon Birthday Gift – A New Way to Make Gift Giving Simple, Social and Fun",/news-releases/news-release-details/amazon-announces-amazon-birthday-gift-new-way-make-gift-giving,9:02 AM EDT,,9.0,amazon announces amazon birthday gift – a new way to make gift giving simple  social and fun,"['amazon', 'announce', 'amazon', 'birthday', 'gift', '–', 'a', 'new', 'way', 'to', 'make', 'gift', 'give', 'simple', ' ', 'social', 'and', 'fun']","['PROPN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'VERB', 'ADJ', 'SPACE', 'ADJ', 'CCONJ', 'ADJ']","['ORG', 'PERSON']","['amazon', 'announce', 'amazon', 'birthday', 'gift', 'new', 'way', 'make', 'gift', 'give', 'simple', 'social', 'fun']"
443,2013-06-18,"Kindle FreeTime Unlimited Adds Popular New Kids Content From Disney, Warner Bros. Interactive Entertainment and Electronic Arts",/news-releases/news-release-details/kindle-freetime-unlimited-adds-popular-new-kids-content-disney,9:01 AM EDT,,9.0,kindle freetime unlimited adds popular new kids content from disney  warner bros  interactive entertainment and electronic arts,"['kindle', 'freetime', 'unlimited', 'add', 'popular', 'new', 'kid', 'content', 'from', 'disney', ' ', 'warner', 'bros', ' ', 'interactive', 'entertainment', 'and', 'electronic', 'art']","['PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PROPN', 'SPACE', 'PROPN', 'PROPN', 'SPACE', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN']","['ORG', 'ORG']","['kindle', 'freetime', 'unlimited', 'add', 'popular', 'new', 'kid', 'content', 'disney', 'warner', 'bros', 'interactive', 'entertainment', 'electronic', 'art']"
444,2013-06-17,Amazon Publishing’s “The Hangman’s Daughter” Series Reaches 1 Million Copies Sold,/news-releases/news-release-details/amazon-publishings-hangmans-daughter-series-reaches-1-million,9:01 AM EDT,,9.0,amazon publishing’s  the hangman’s daughter  series reaches   million copies sold,"['amazon', 'publishing', '’s', ' ', 'the', 'hangman', '’s', 'daughter', ' ', 'series', 'reach', '  ', 'million', 'copy', 'sell']","['PROPN', 'PROPN', 'PROPN', 'SPACE', 'DET', 'NOUN', 'PART', 'NOUN', 'SPACE', 'PROPN', 'VERB', 'SPACE', 'NUM', 'NOUN', 'VERB']","['ORG', 'CARDINAL']","['amazon', 'publishing', '’s', 'hangman', 'daughter', 'series', 'reach', 'copy', 'sell']"
445,2013-06-16,Rysa Walker Named Grand Prize Winner of the 2013 Amazon Breakthrough Novel Award,/news-releases/news-release-details/rysa-walker-named-grand-prize-winner-2013-amazon-breakthrough,12:01 AM EDT,,9.0,rysa walker named grand prize winner of the   amazon breakthrough novel award,"['rysa', 'walker', 'name', 'grand', 'prize', 'winner', 'of', 'the', '  ', 'amazon', 'breakthrough', 'novel', 'award']","['PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'DET', 'SPACE', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['PERSON', 'PERSON', 'PRODUCT']","['rysa', 'walker', 'name', 'grand', 'prize', 'winner', 'amazon', 'breakthrough', 'novel', 'award']"
446,2013-06-07,Introducing Amazon Storyteller—a New Tool to Help Writers and Filmmakers Bring Their Stories to Life,/news-releases/news-release-details/introducing-amazon-storyteller-new-tool-help-writers-and,9:00 AM EDT,,9.0,introducing amazon storyteller—a new tool to help writers and filmmakers bring their stories to life,"['introduce', 'amazon', 'storyteller', '—', 'a', 'new', 'tool', 'to', 'help', 'writer', 'and', 'filmmaker', 'bring', '-PRON-', 'story', 'to', 'life']","['VERB', 'PROPN', 'PROPN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'PART', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN']",['ORG'],"['introduce', 'amazon', 'storyteller', 'new', 'tool', 'help', 'writer', 'filmmaker', 'bring', 'story', 'life']"
447,2013-06-04,Amazon and Viacom Announce Multi-Year Video Licensing Agreement; Adds a Selection of TV Shows Available Exclusively on Prime Instant Video,/news-releases/news-release-details/amazon-and-viacom-announce-multi-year-video-licensing-agreement,9:01 AM EDT,,9.0,amazon and viacom announce multi year video licensing agreement  adds a selection of tv shows available exclusively on prime instant video,"['amazon', 'and', 'viacom', 'announce', 'multi', 'year', 'video', 'licensing', 'agreement', ' ', 'add', 'a', 'selection', 'of', 'tv', 'show', 'available', 'exclusively', 'on', 'prime', 'instant', 'video']","['PROPN', 'CCONJ', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'SPACE', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'ADP', 'ADJ', 'NOUN', 'NOUN']","['ORG', 'ORG']","['amazon', 'viacom', 'announce', 'multi', 'year', 'video', 'licensing', 'agreement', 'add', 'selection', 'tv', 'show', 'available', 'prime', 'instant', 'video']"
448,2013-05-29,"Customers Have Spoken: Alpha House, Betas, Annebots, Creative Galaxy and Tumbleaf Chosen for Amazon’s First-Ever Original Series, Available Exclusively on Prime Instant Video",/news-releases/news-release-details/customers-have-spoken-alpha-house-betas-annebots-creative-galaxy,9:03 AM EDT,,9.0,customers have spoken  alpha house  betas  annebots  creative galaxy and tumbleaf chosen for amazon’s first ever original series  available exclusively on prime instant video,"['customer', 'have', 'speak', ' ', 'alpha', 'house', ' ', 'betas', ' ', 'annebot', ' ', 'creative', 'galaxy', 'and', 'tumbleaf', 'choose', 'for', 'amazon', '’s', 'first', 'ever', 'original', 'series', ' ', 'available', 'exclusively', 'on', 'prime', 'instant', 'video']","['NOUN', 'AUX', 'VERB', 'SPACE', 'NOUN', 'PROPN', 'SPACE', 'PROPN', 'SPACE', 'NOUN', 'SPACE', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'ADP', 'PROPN', 'PART', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'SPACE', 'ADJ', 'ADV', 'ADP', 'ADJ', 'NOUN', 'NOUN']","['ORG', 'ORG', 'ORDINAL']","['customer', 'speak', 'alpha', 'house', 'betas', 'annebot', 'creative', 'galaxy', 'tumbleaf', 'choose', 'amazon', 'first', 'original', 'series', 'available', 'prime', 'instant', 'video']"
449,2013-05-29,Amazon Announces Login with Amazon to Reduce Sign-In Friction and Drive Higher Customer Engagement,/news-releases/news-release-details/amazon-announces-login-amazon-reduce-sign-friction-and-drive,9:01 AM EDT,,9.0,amazon announces login with amazon to reduce sign in friction and drive higher customer engagement,"['amazon', 'announce', 'login', 'with', 'amazon', 'to', 'reduce', 'sign', 'in', 'friction', 'and', 'drive', 'high', 'customer', 'engagement']","['PROPN', 'VERB', 'PROPN', 'ADP', 'PROPN', 'PART', 'VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'NOUN']","['ORG', 'ORG']","['amazon', 'announce', 'login', 'amazon', 'reduce', 'sign', 'friction', 'drive', 'high', 'customer', 'engagement']"
450,2013-05-23,Amazon Appstore for Android Now Open in Nearly 200 Countries Worldwide,/news-releases/news-release-details/amazon-appstore-android-now-open-nearly-200-countries-worldwide,3:50 AM EDT,,9.0,amazon appstore for android now open in nearly   countries worldwide,"['amazon', 'appstore', 'for', 'android', 'now', 'open', 'in', 'nearly', '  ', 'country', 'worldwide']","['PROPN', 'PROPN', 'ADP', 'NOUN', 'ADV', 'ADJ', 'ADP', 'ADV', 'SPACE', 'NOUN', 'ADV']",['ORG'],"['amazon', 'appstore', 'android', 'open', 'country']"
451,2013-05-23,"Kindle Fire HD and Kindle Fire HD 8.9” Now Available for Pre-Order for Customers in over 170 Countries Around the World, Shipping June 13",/news-releases/news-release-details/kindle-fire-hd-and-kindle-fire-hd-89-now-available-pre-order,3:02 AM EDT,,9.0,kindle fire hd and kindle fire hd      now available for pre order for customers in over   countries around the world  shipping june  ,"['kindle', 'fire', 'hd', 'and', 'kindle', 'fire', 'hd', '     ', 'now', 'available', 'for', 'pre', 'order', 'for', 'customer', 'in', 'over', '  ', 'country', 'around', 'the', 'world', ' ', 'ship', 'june', ' ']","['PROPN', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'NOUN', 'NOUN', 'SPACE', 'ADV', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADP', 'SPACE', 'NOUN', 'ADP', 'DET', 'NOUN', 'SPACE', 'VERB', 'PROPN', 'SPACE']",['DATE'],"['kindle', 'fire', 'hd', 'kindle', 'fire', 'hd', 'available', 'pre', 'order', 'customer', 'country', 'world', 'ship', 'june']"
452,2013-05-22,"Amazon Publishing Introduces “Kindle Worlds,” a New Publishing Model for Authors Inspired to Write Fan Fiction—Launching with an Initial License of Popular Titles from Warner Bros. Television Group’s Alloy Entertainment",/news-releases/news-release-details/amazon-publishing-introduces-kindle-worlds-new-publishing-model,9:00 AM EDT,,9.0,amazon publishing introduces  kindle worlds   a new publishing model for authors inspired to write fan fiction—launching with an initial license of popular titles from warner bros  television group’s alloy entertainment,"['amazon', 'publishing', 'introduce', ' ', 'kindle', 'world', '  ', 'a', 'new', 'publishing', 'model', 'for', 'author', 'inspire', 'to', 'write', 'fan', 'fiction', '—', 'launch', 'with', 'an', 'initial', 'license', 'of', 'popular', 'title', 'from', 'warner', 'bros', ' ', 'television', 'group', '’s', 'alloy', 'entertainment']","['PROPN', 'PROPN', 'VERB', 'SPACE', 'NOUN', 'NOUN', 'SPACE', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'PUNCT', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'SPACE', 'NOUN', 'NOUN', 'PART', 'NOUN', 'NOUN']","['ORG', 'ORG', 'ORG']","['amazon', 'publishing', 'introduce', 'kindle', 'world', 'new', 'publishing', 'model', 'author', 'inspire', 'write', 'fan', 'fiction', 'launch', 'initial', 'license', 'popular', 'title', 'warner', 'bros', 'television', 'group', 'alloy', 'entertainment']"
453,2013-05-22,"Since Launching Last Summer, Amazon Hourly Employees Enrolling in Career Choice Program to Prepare for Careers in Game Design, Nursing and Accounting",/news-releases/news-release-details/launching-last-summer-amazon-hourly-employees-enrolling-career,8:00 AM EDT,,9.0,since launching last summer  amazon hourly employees enrolling in career choice program to prepare for careers in game design  nursing and accounting,"['since', 'launch', 'last', 'summer', ' ', 'amazon', 'hourly', 'employee', 'enrol', 'in', 'career', 'choice', 'program', 'to', 'prepare', 'for', 'career', 'in', 'game', 'design', ' ', 'nursing', 'and', 'accounting']","['SCONJ', 'VERB', 'ADJ', 'NOUN', 'SPACE', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PART', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'SPACE', 'NOUN', 'CCONJ', 'NOUN']","['DATE', 'ORG', 'TIME']","['launch', 'last', 'summer', 'amazon', 'hourly', 'employee', 'enrol', 'career', 'choice', 'program', 'prepare', 'career', 'game', 'design', 'nursing', 'accounting']"
454,2013-05-21,Amazon Announces Winners in Sixth Annual Amazon Breakthrough Novel Award,/news-releases/news-release-details/amazon-announces-winners-sixth-annual-amazon-breakthrough-novel,4:05 PM EDT,,9.0,amazon announces winners in sixth annual amazon breakthrough novel award,"['amazon', 'announce', 'winner', 'in', 'sixth', 'annual', 'amazon', 'breakthrough', 'novel', 'award']","['PROPN', 'VERB', 'NOUN', 'ADP', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['ORG', 'ORDINAL', 'DATE', 'ORG']","['amazon', 'announce', 'winner', 'sixth', 'annual', 'amazon', 'breakthrough', 'novel', 'award']"
